source_record_id,n_extractions,books,title,drugs_conflict,symptoms_conflict,syndrome_conflict,op_related_conflict,relevance_conflict,first_not_highest_quality,first_has_no_drug_but_others_do,union_herbs
6e4263b28d7b2d419f2f9e337c991ae3,2,御纂医宗金鉴（四库本）,【集注】王又原曰肾为作强之官有精血以为之强也若肾虚精枯而血必随之精血交败湿热风毒,True,True,True,False,False,False,False,人参;熟地;牛膝;知母;羊肉;虎潜丸;虎骨;锁阳;黄茋;黄蘗;龟板
6e843d54f8186947a1dd14b404fa51fd,3,黄帝内经素问集注,腰痛不可以转摇。急引阴卵。刺八与痛上。八 在腰尻分间。（腰痛不可以转摇者。肾将惫,False,False,False,False,False,False,False,
6edbf25b62fca68c060137aff564acd8,2,圣济总录,论曰肾脏虚损，骨痿羸瘦者，盖骨属于肾，肾若虚损，则髓竭骨枯，阳气既衰，身体无以滋,False,True,False,False,False,True,False,
6f2867115c6a2bb85c83a903d5d06ea6,3,黄帝内经素问补注释文（道藏本）,骨痹刺无伤脉肉者何？自刺其气，通肉之大小分中也。,False,False,True,False,False,False,False,
6f2b2e0cbb8b12259e9a29942f455936,3,古今图书集成医部全录009（211-302）,骨极,True,True,True,True,False,False,False,桑根白皮
6f48c4442067e07f6f69e3dda186ad7a,5,医述,热痰多成烦热；风痰多成瘫痪；冷痰多成骨痹；湿痰多成倦怠软弱；惊痰多成心痛癫疾；饮,True,True,True,True,False,False,False,六君子汤;半夏;南星
6f524deda881d9393a70ec0ec09dd27c,2,福寿丹书,足少阴气绝，则骨枯。少阴者，冬脉也。伏行而温于骨髓，故骨髓不温，即肉不着骨，骨肉,False,True,False,False,False,True,False,
6f84e371c7df5b54566460dfb882acec,2,古今图书集成医部全录,颠扑筋断骨折：用糯米一升，皂角切碎半升，铜钱百个，同炒至半焦黑，去铜钱为末，用好,True,False,False,False,False,False,False,半夏;好酒;妇人发;木鳖肉;热酢;皂角;粟米;糯米;葱白须;铜钱
6fc1864600879bb1eeb580cc8cac176a,2,沈氏尊生书,诸痹，风、寒、湿三气，犯其经络之阴而成病也。故经曰：病在阳曰风，病在阴曰痹。痹者,True,True,False,True,False,False,False,五积散;四物汤;桂枝;秦艽;羌活;葛根;防风
6fcc2d82798fffd4305601bd4dd2bb17,2,读素问钞,肾气热则腰脊不举骨枯而髓减发为骨痿。（续腰为肾府又肾脉上股内贯脊属肾故肾气热则腰,False,False,False,False,False,False,False,
7023af1f12d5e01e665d316abf9c32c1,3,奇效良方,治男子女人虚劳不足，骨枯肉陷，并皆治之。,True,True,True,False,False,False,False,清神甘露丸
7135ea0fc537ce7e144c7e9098160e7f,4,"古今图书集成医部全录010（303-358,内科、伤寒）",肾之积名曰贲豚，发于少腹，上至心下若豚状，或上或下，无时。久不已，令人喘逆骨痿少,False,True,False,False,True,False,False,
717d6f7dfc84f2c306a4692c53fc1c4c,3,古今图书集成医部全录009（211-302）,骨痹者，乃嗜欲不节，伤于肾也。气内消则不能关禁，不能关禁则中上俱乱，中上乱则三焦,False,False,False,False,False,True,False,
71e6864f97f7245bc50820be9dbfc851,3,古今图书集成医部全录,黄帝问于伯高曰：何以知骨之病也？伯高曰：耳焦枯，受尘垢，病在骨，骨有属，骨之属者,False,False,True,False,True,True,False,
71fd426d7d4b039d656946c0e7a840c7,8,古今图书集成医部全录,【 注  肾热则津液竭，腰者肾之腑，故腰脊不能伸举，髓减骨枯而发为骨痿也。】,False,True,False,False,False,True,False,
722312bdc3fb006569cfb7af31dd3810,2,黄帝内经素问补注释文（道藏本）,腰为肾府，又肾脉上股内贯脊属肾，故肾气热则腰脊不举也。肾主骨髓，故热，热则骨枯而,False,False,False,False,False,False,False,
7229bfbfe91f0a6f3f6ca6d6f745dfea,3,古今图书集成医部全录,木香槟榔散  治积气不散，结伏奔豚，发即上冲心胷，令人喘逆，骨痿少力。,True,True,True,False,False,True,False,木香槟榔散
723054773b2b12f508293e97e6a3fe08,9,古今图书集成医部全录,肾气热则腰脊不举，骨枯而髓减，发为骨痿。,False,True,False,False,False,True,False,
727babba911e9762035f45ae4be3e4dd,2,普济方（四库本1-60卷）,生地黄煎【出圣恵方】治骨极实热骨髓酸疼宜服,True,False,False,False,True,False,False,生地黄煎;芍药汤
732cc37af93a77d06fec618ce0f77dd6,2,医方选要,奔豚汤　治肾积发于小腹上至心，如豚奔走之状，上下无时，久不愈，病喘逆，骨痿，少气,False,True,True,False,False,False,False,
73491a67a6ad824c91580c2c994f5e70,3,东医宝鉴,<b>骨折筋断伤</b>,True,True,True,True,False,False,False,七厘散;三七;乳香;川续断;廑虫;没药;自然铜;骨碎补;龙骨
742fdbf450a47babb9594c2d86f7c67e,5,医辨,大抵诸腰痛，皆起肾虚，既挟邪气，则须除其邪。如无外邪积滞而自痛，则惟补肾而已。腰,True,True,True,False,False,True,False,乳香散;六味丸;大建中汤;封髓丹;摩腰膏;杜仲;滋肾丸;续断;羊肾;肾气丸;茴香丸;补阴丸;补骨脂;骨碎补;鹿茸
7552d64a9165a45bb8675e9206a85244,9,古今图书集成医部全录,【 肾气虚，心悬如饥善恐，惕惕如人将捕，水不胜火，则骨枯而髓虚，故足不任身，发为,True,True,True,False,False,True,True,人参黄芪汤;清暑益气汤
7588ada1bcd79c0708dfb3519518bc25,2,医学纲目,〔河〕热甚客于肾部，手足厥阴之经，廷孔郁结极甚，而气血不能宣通，则痿痹，神无所用,False,True,True,True,False,False,False,
767ecd294f6cee3425c2df794334f675,2,杏苑生春,五脏各有所主，至其病证，莫不随所主而见焉。面青多怒，胁下痛硬，咳逆目眩，肢节挛急,False,True,True,False,False,True,False,
771589264ffddcfd0fcff9e621ba9b46,2,圣济总录,治骨极骨髓中疼，酒浸芍药散方,True,False,False,False,False,False,False,芍药汤;酒浸芍药散
77875bbbf5ffcf5e75d9c3635e526862,2,普济方（四库本121-180卷）,木香梹榔散【出圣济总録】治积病不散结伏奔豚发即上冲心胸令人喘逆骨痿少气,False,False,True,False,True,False,False,
77bfb97313d3a577111413be44c878bd,2,灵素节注类编,此明痿病之因也。肺为心之盖，有所失亡，所求不得，则懊 而心火炽动，久则灼肺，肺鸣,False,False,False,False,False,False,False,
77de9f622e0b2ef2b3e447a80077a566,5,古今图书集成医部全录,【 注  远行劳倦则伤肾，逢大热则暑暍伤阴，渴则阴液内竭，是以阳热之气，内伐其阴,False,True,False,False,False,False,False,
77e642ae4bcce7fa11a7f21a922d2a26,2,证治准绳·杂病,观其微旨，是用五志、五劳、六淫，从脏气所要者，各举其一以为例耳。若会通八十一篇而,False,True,False,False,False,False,False,藿香养胃汤;黄柏
78145081b84f0d1cf69021a973f9b3b6,2,神农本草经疏（四库本）,疏○萎防禀天地清和之气而得稼穑之甘故本经味甘平无毒主诸不足乆服好颜色润泽轻身不老,True,True,False,False,False,True,False,女萎;黄精
785bd4b521c571bfc84840ecc3b446ba,4,普济方（四库本301-360卷）,治打扑伤损骨折,True,True,True,False,False,True,False,乌金散;半夏;夜合树白皮;桂;生姜汁;神仙立效散;续骨膏;自然铜;芥菜子;黄柏
787c4f250cdf1483f2425c4a0f5a2f00,3,古今图书集成医部全录009（211-302）,骨极者，主肾也。肾应骨，骨与肾合。又曰：以冬遇病为骨痹，骨痹不已，复感于邪，内舍,False,True,True,False,True,False,False,
7896a106654ca1435426158662650c91,2,冯氏锦囊秘录,治跌扑骨折骨碎，筋断疼痛，此药续断神验。用路上或墙脚下过往人便溺处，经久碎瓦片，,True,True,False,True,False,False,False,久碎瓦片;碎瓦片;秘传神效散
78c70e5a5fb5050951902ba22a614230,7,素问识,<span class='zhengwen'>大骨枯 大肉陷下  张云：大骨大肉,True,True,True,False,False,False,True,清神甘露丸;罗氏清神甘露丸
78fb5ec9fbf22a63f32cf0e0cc985750,2,本草简要方,研末。熟水同香油调敷。治骨折肿痛。,True,True,True,True,False,False,False,三七;丹参;乳香;五灵脂;川芎;当归;没药;生地黄;益母草;蒲黄
795888a1f2c0b05642945bfccf5f011d,2,灵枢悬解,两眉，阙中，其应在肺，肺主皮，故应在皮。脾窍于口，其主肌肉，口唇者，肌肉之本，故,False,False,True,False,False,True,False,
796abb07550190784b971937f8629e39,8,"古今图书集成医部全录007（151-174,鼻唇口）",足少阴气绝则骨枯发无泽。发无泽者骨先死。,False,True,True,False,True,False,False,
7975da79f1968a0a1d900c13f9bcf5ff,2,普济方（四库本301-360卷）,接骨膏　治手脚骨折,False,False,False,False,False,False,False,接骨膏
797606f9cecf511472e07d9e071cafa8,2,500种中药现代研究,续断配伍骨碎补 二药皆有行血止痛、续筋接骨之功。相伍为用，其效更著，用于治疗扭伤,True,False,True,False,False,False,False,乳香;五灵脂;没药;狗头骨;续断;骨碎补
7987007b7c37e25a4b5decbfc64b1008,4,圣济总录,治骨极肾虚，脚膝骨髓酸疼，宜服补益。酸枣仁散方,True,True,True,False,False,False,False,杜仲;桂心;熟地黄;牛膝;生地黄汁;生地黄煎方;生天门冬汁;白蜜;虎胫骨;酸枣仁;酸枣仁散
79dff1070a70855e289a4cc5666a6ca1,4,圣济总录,论曰骨极之病，本于肾脏中风，肾主身之骨髓，风邪中其脏，则历骨，故为骨极，所谓骨极,True,True,False,False,True,False,False,地黄煎丸
79eb1a02bbc584ee100ec79b353173c1,2,药笼小品,苦坚肾，温行血，补伤折，疗骨痿，蜜拌蒸晒。,False,False,False,False,False,False,False,骨碎补
79f706e3ed4ade5bc3419dc37481e42d,2,张氏医通,金刚丸（改定） 治肾虚骨痿。不能起于床。,True,True,False,False,False,False,False,金刚丸;龟甲
7a66ba68e436ced19f474f285f52251c,2,东医宝鉴,寒痰，即冷痰也。骨痹，四肢不举，气刺痛，无烦热，凝结清冷。宜温中化痰丸、温胃化痰,True,False,True,False,False,False,False,新法半夏汤;温中化痰丸;温胃化痰丸
7a918be7a8fc4679fbff76c84354ec9d,2,证治准绳·杂病,上清紫庭追劳方云：三尸九虫之为害，治者不可不知其详。九虫之内，三虫不传， 、蛔、,False,False,False,False,False,False,False,
7b87b50d2c04085bad47e92748f1d66e,3,普济方,粟米。味咸微寒无毒。养肾气。去骨痹。热中益气。,False,True,False,False,False,False,False,粟米
7b94f333382ee1467479a21b88a7b695,2,张氏医通,凡人自觉两足热如火炙。自足踝下上冲膝腿。且痿弱软痛。能行而不能久立。脉濡而数。乃,False,False,False,False,False,False,False,二陈汤;六君子汤;四君子汤;四物汤;导痰汤;清暑益气汤;虎潜丸;补血荣筋丸;金刚丸
7b964705d6eb02e0772c284840bd4b19,5,古今图书集成医部全录,【 注  如病形而不伤其气，则止见骨痹之身重，脉痹之血凝不行，筋痹之屈而不伸，肉,False,True,True,True,False,False,False,
7b9bd75cf3c00f2bddce14bd6d5cc112,3,古今医鉴,夫虚者，虚损也。《难经》所谓五损脉者，亦因虚而致损也。一损损于皮毛，皮聚而毛落；,False,False,False,False,False,False,False,
7b9d96e040565c668911ab9135464f8d,2,千金要方（四库本）,天门冬大煎治男子五劳七伤八风十二痹伤中六极一气极则多寒痹腹痛喘息惊恐头痛二肺极则,False,True,False,False,False,False,False,天门冬大煎
7c954ac22fd359d563783784b583361e,2,针灸甲乙经校注,提要：本篇重在论述脾病而四肢不用，故以此名篇。其主要内容有：脾病四肢不用之病机；,False,True,True,False,False,True,False,
7d03f3b1469558feb3d5a2f1f88c7abd,3,东医宝鉴,肾气热则腰脊不举，骨枯骨髓减，发为骨痿。有所远行劳倦，逢大热而渴，渴则阳气内伐，,False,True,False,False,False,True,False,
7d30a0f40bf919269913f1e71d4645d8,11,古今图书集成医部全录,骨极,True,True,True,False,True,True,True,大黄汤
7d8e83a67c774ec8c0f6d6ae10e8c486,3,难经集注,从上下者。骨痿不能起于床者死。,False,True,True,False,False,False,False,
7df3302e7f6f2379e519904b6f3b3a0b,4,千金翼方,五实（未见）六虚者，皮虚则热，脉虚则惊，肉虚则重，骨虚则痛，肠虚则泄溏，髓虚则惰,False,False,True,False,False,False,False,
7e9ecdf854b4672ed4700a2a8aef6eb6,2,古今图书集成医部全录,肾热生骨痿，足不任身，腰脊不举，骨枯髓减，色黑而齿槁者，补其荣然谷，通其俞太溪，,False,False,False,False,False,False,False,
7f4c4c8e4d40d1f5a3c2ea7d62652618,2,"古今图书集成医部全录010（303-358,内科、伤寒）",风寒燥热，致声不清者，人共知之，暑湿相干者，鲜有知也。经曰：因于湿，首如裹。声如,False,False,False,False,False,False,False,
7fd9a9c30ea9226f6677713efc183cec,2,黄帝内经灵枢注证发微,此承上文而悉举虚邪中人之病，亦变化无穷之义也。虚邪入于人者既深，则寒与热相搏，如,False,False,True,False,True,False,False,
805661795b19d6331bb70d4d798befd4,6,古今图书集成医部全录009（211-302）,阳明司天之政，气化运行后天。四之气，骨痿血便。,False,False,True,False,False,False,False,
80b5227826b7abf41dd610e7a508be62,2,黄帝内经素问详注直讲全集,讲：少阴肾脉，上腨内，循腹入肺。故邪实于肾而病者，腹大胫肿而喘咳也，兼肾主骨，司,False,True,False,False,False,False,False,
80f1816dc9e983c75564f7a8cbe6f257,2,医碥,虚者血气不足也，久则肌肤脏腑亦渐消损，故曰虚损。劳者久为病苦，不得安息，如劳苦不,False,False,False,False,False,False,False,
80f5cebb2f935c21b7aee9a901206791,2,普济方（四库本181-240卷）,薤汁饮【出圣恵方】治胸脾骨痹不可触者已差更发,True,True,False,False,False,False,False,薤根;薤汁散;薤汁饮
81569be9d444d306cbf78bfeaa25e8e1,2,三十年临证经验集,盖腰为肾之腑，而腰背又为脊柱所居之地，腰痛每与脊骨有关，故本方引用昔贤腰痛之论以,False,False,False,False,False,False,False,
8195baa0c44336a2dd709c594651453d,2,黄帝素问直解,肾者，水藏也。今水不胜火，则骨枯而髓虚，故足不任身，发为骨痿，故下经曰，骨痿者生,False,True,False,False,False,True,False,
82f18588a7648639532f19ff8a333ec8,16,黄帝内经素问补注释文（道藏本）,肋肘不得伸，内为骨痹，外为不仁，命日不足，大寒留于溪谷也。,True,True,True,True,True,False,True,附子
835407f7609828bbf6375030eb8c0a12,2,黄帝内经素问语译,"黄帝问道:五脏都能使人发生痿弱的病,这是什么原因?岐伯说:肺主管全身的皮毛,心主",False,False,False,False,False,False,False,
83611e409feb867042ab9c004f4742eb,4,灵枢悬解,足少阴气绝则骨枯，少阴者，冬脉也，伏行而濡骨髓者也，故骨不濡则肉不能着也，骨肉不,False,True,False,False,False,False,False,
83c997a3db18839137cd6ac5ea8e21c0,4,玄隐遗密,肾风緃气热膏膜痹，膏膜痹则腰脊不利，骨枯而髓减，发为骨痿。,False,False,False,False,False,True,False,
83d48e2346f4dee2d3027413ec1a44ed,9,古今图书集成医部全录009（211-302）,输刺者，直入直出，深内之至骨，以取骨痹，此肾之应也。,False,True,True,True,False,True,False,
843b621b4aec24aa86777e11de51ba9d,2,古今图书集成医部全录009（211-302）,阳辅、阳交、阳陵泉，主髀枢膝骨痹不仁。,False,True,True,True,False,True,False,
848a0aa21ff854988ce2234d158ca60a,7,古今图书集成医部全录001目录,＋ 骨极,True,False,True,False,True,True,True,三黄汤;二黄汤;大黄;当归;枣仁;柏子仁;栀子;熟地;牛膝酒;甘草;芒硝;苁蓉;茸珠丸;鹿茸;鹿角胶;鹿角霜;黄芩;黄芪
849d19a40ccda36ed68436aab150076a,3,普济方（四库本1-60卷）,生地黄散【出圣恵方】治骨极头热肢节疼痛不得睡卧兼不思饮食宜服,True,True,True,False,True,False,False,生地黄散;生干地黄散方
852c57fb02d6b6585429cfaa5f8a81b3,15,灵枢识,<span class='zhengwen'>骨蚀 马云：骨有所损也。,False,True,True,True,True,True,False,
8541bd5523bc970ab2eb9e5a5fc9eb33,2,全生指迷方,若腰脊不举，由远行劳倦，逢大热而渴，阳气内伐，热舍于肾，水不胜火，则骨枯而髓减，,False,True,False,False,False,False,False,菟丝子丸;补肾散
855f2a9be2644a5a66c1db43e88e9b9f,4,古今图书集成医部全录009（211-302）,【 注　如病形而不伤其气，则止见骨痹之身重，脉痹之血凝不行，筋痹之屈而不伸，肉痹,False,True,True,True,False,False,False,
8596a0d4c1a9be6f94268ad81f276680,2,重辑严氏济生方,大率痹病，总而言之，凡有五种，筋痹、脉痹、皮痹、骨痹、肌痹是也。筋痹之为病，应乎,False,False,True,False,False,False,False,
8666852eaab658822482b52ddc2d5850,3,中藏经,痹者，风寒暑湿之气，中于人脏腑之为也。入腑则病浅易洽，入脏则病深难治。而有风痹，,False,False,False,True,False,False,False,
86688f3272471f9e3c967663b0e954a8,2,青囊药性赋,五虚者，脉细、皮寒、气少、泄利前后、饮食不入是也。浆粥入胃，泄泻止则生。五实者，,False,False,False,False,False,False,False,
86d570934f75d161fff8053057666d78,2,医学心悟,腰痛，有风、有寒、有湿、有热、有瘀血、有气滞、有痰饮，皆标也，肾虚其本也。腰痛拘,True,True,True,False,False,False,False,八味丸;六君子汤;六君子汤加杜仲、续断;六味丸;独活汤;补阴丸
86d9289a181cad6c99f3edecad7888fd,7,杏苑生春,【病】有所远行劳倦，逢大热而渴，渴则阳气内伐，热舍于肾，今水不胜火，故骨枯而髓虚,True,True,False,False,False,False,True,清暑益气汤
87107afea8aaeeaece0c54737763102c,10,黄帝素问直解,肾气热，则腰脊不举，骨枯而髓减，发为骨痿。,True,True,False,False,False,False,True,葱熨
8713b95c6fc53c028ae6178a16027037,2,跌损妙方,凡跌打骨断，痛不可忍。急拾往来便溺墙下瓦片，洗净，火 醋淬五七次，研极细末。,False,False,True,False,False,False,False,瓦片
87348488c2981e6ab7bfcb37551c8876,3,杂病源流犀烛,【解俴症状】  《灵枢》曰：髓伤则消烁，腑酸体解，俴然不去矣，不去者谓不能行去也,True,True,True,True,True,False,False,三黄汤;茸珠丸
873bd1ccf68f9769dab2fb5aa984787a,2,任应秋讲黄帝内经素问,【原文】帝曰：人有身寒，汤火不能热，厚衣不能温，然不冻栗，是为何病？岐伯曰：是人,False,False,False,False,False,False,False,
87ec1fa6aa114d9da96c8053c6391bb8,7,医学钩玄,骨痿，骨枯髓虚，足不任身也，用人参黄芪汤。,True,True,False,False,False,True,True,人参黄芪汤
88804dc0e5b45884fe81c745f68ca012,9,古今图书集成医部全录,肾气热则腰脊不举，骨枯而髓减，发为骨痿。,False,True,False,False,False,True,False,
8926e0a85d3f26bacfd8c018d94e0835,2,疡医大全,《心法》曰：膝眼风生于膝眼穴，（又名鬼眼穴，在膝盖之下，左右两骨空陷中。）由下焦,True,False,False,False,True,False,False,万灵丹;火针;独活寄生汤
8b16a83d324a7711a8b4e8135a384eeb,2,本草纲目,诜曰∶ 虽冷补，热食及多食亦拥气不下，甚损人胃及齿，令人颜色恶，损毛发。和醋食，,False,True,True,False,False,True,False,
8b56a78605155e98d978c2cae142811e,2,保命歌括,劳气所至为咽嗌病，为喘促，为嗽血，为腰痛骨痿，为肺鸣，为高骨坏，为阴痿，为唾血，,False,True,True,False,False,True,False,
8b8c80465f1a78c5acf3fa7706abc8d8,3,丹溪手镜,牛膝丸 治肾肝损，骨痿筋缓不能收持，亦治腰痛。,True,True,False,False,False,False,False,牛膝丸
8be44b8bfad1a292b8cb257bf9a2da10,3,袖珍方,如打破骨头并损伤，可用前项接骨散半钱，加马兜铃末半钱，同好酒一大盏热调，连渣温服,True,False,True,False,False,False,False,好酒;小油;接骨散;马兜铃;马兜铃末
8c27417d802bc1e8e2519a77fa29432c,2,灵素节注类编,帝曰：人身有寒，汤火不能热，浓衣不能温，然不冻 ，是为何病？岐伯曰：是人者，素肾,False,False,True,False,True,True,False,
8d03b766bf80941cedf6ce2adb3913bf,16,古今图书集成医部全录009（211-302）,肾气热则腰脊不举，骨枯而髓减，发为骨痿。,True,True,False,False,False,True,True,二陈汤;加味四斤丸;牛膝丸;白术;苍术;金刚丸;霞天膏
8de8df1fdc43d363186c2334d429b862,2,证治汇补,积虚成损。积损成劳。经年不愈。谓之久虚。有五劳六极七伤之分。五劳应五脏。曲运神机,False,True,False,False,False,False,False,
8e1e1df79793c80597ce79c427ce4cf7,2,理虚元鉴,在心肾不交之初，或梦泄滑精，体倦骨痿，健忘怔忡；或心脾少血，肝胆动焰，上冒下厥。,True,False,True,False,False,False,True,养心丸;归脾丸
8e27a944ce8447af3a0528d7987e6c0a,2,黄帝内经素问详注直讲全集,讲：是以形体消瘦而脱去其肉，以至筋弱骨痿不能举步而行者，必死。与中部之脉，乍疏而,False,True,False,False,False,False,False,
8f3757f24c8138e252e701bf43a9ab43,2,轩岐救正论,内经论五脏之痿。谆谆以肺热为主。而治痿则独取阳明阳明与太阴相表里为五脏六腑之海。,False,False,False,False,False,False,False,炙甘草汤;甘草生姜汤;生姜人参大枣汤
8f815c8782a82a0ee55fef209741a6a3,3,金匮玉函要略述义,〔鉴〕手足烦。即今之虚劳五心烦热。阴虚不能藏阳也。阴寒精自出。即今之虚劳遗精。阴,False,True,False,False,False,False,False,
8fcae02be447ece52a1bf81f95acc109,4,"古今图书集成医部全录004（69-92,难经脉法）",大骨枯藁，大肉陷下，肩髓内消，动作益衰，真脏来见，期一岁死。见其真脏，乃予之期日,False,True,True,False,False,False,False,
8fe1c10038374b8948701613e1fe9c9b,2,黄帝内经素问详注直讲全集,讲：黄帝问曰：五脏之使人痿者，既由于脏气之热矣，然究何以治之？岐伯对曰：痿躄之证,False,True,False,False,False,False,False,
9023e0f6eefea843a9bcaec7cce4f4b2,2,冉雪峰内经讲义,《灵枢·五癃津液别》曰：五谷之津液，和合而为膏者，内渗入于骨空，补益脑髓，而下流,False,False,False,False,False,False,False,
9025330dad193ffd57078a1577f9e3ad,5,古今图书集成医部全录009（211-302）,【 注　皮肉筋骨，内合于五脏，五脏之气，外合于四时，始病在外之有形，复伤在内之五,True,True,True,False,False,True,False,胡桃仁;补骨脂
9028665df3d4245ef4e77c7f98397e37,2,黄帝内经素问详注直讲全集,注：注详水热穴论中，此皆是骨空，故并及之。,False,False,False,False,False,False,False,
9049419469ade43616b17e8389d0852c,2,内伤集要,人有久立腿酸，立而行房，足必无力，久之面黄体瘦，口臭肢热，盗汗骨蒸，此乃伤其骨也,True,True,False,False,False,False,False,充髓丹;北味;枣皮;沙参;熟地;牛膝;石斛;茯苓;骨皮
90c86f827de76211feca7830cba12399,2,医效秘传,六极者，尽力谋虑，劳伤乎肝，应乎筋极。曲运神机，劳伤乎心，应乎脉极。意外过思，劳,False,False,True,False,False,False,False,
90e80edeee64c1e638cbd3ee7985ef7a,2,古今图书集成医部全录,凡骨断皮破者，不用酒煎药。或损在内破皮肉者，可加童便在破血药内和服。若骨断皮不破,True,True,True,False,False,False,False,姜葱;定痛膏;损药;消肿膏;生油;童便;肉桂;良姜;葱汁
917dd8bde62160a79d00c68ba6dbaf2d,2,500种中药现代研究,“矾石，味酸气寒而无毒，其性燥急收涩，解毒除热坠浊。盖寒热泄痢，皆湿热所为，妇人,True,False,True,False,False,False,False,明矾;白矾
91c92d1e5e05f794e83c2b3d16022b06,2,证治准绳·杂病,每服五七十丸，食前温酒、白汤任下。（以上俱用下药，实者宜之。）腰胯连脚膝晓夜疼痛,True,False,True,False,False,True,False,六味地黄丸;封髓丹;摩腰膏;滋肾丸;独活寄生汤;肾气丸;茴香丸
921db68a67affa12420329834ddd167f,11,医学入门,肾气虚，心悬如饥善恐，惕惕如人将捕，水不胜火，则骨枯而髓虚，故足不任身，发为骨痿,True,True,True,False,False,False,True,六味丸;桂;清暑益气汤;知柏八味丸;补阴丸;附子
929c636c6fa5fd6b4bb2efe1706ccdb3,3,叶氏录验方,治打扑伤损，筋断骨折疼痛。,True,True,False,False,False,False,False,吴茱萸;如圣散;当归;木鳖子;牛膝;白胶香;良姜;败龟;金毛狗脊;黑神散
930fac5df78f32ff80c0dcf5a0b0014f,2,类经,故骨痹不已，复感于邪，内舍于肾。筋痹不已，复感于邪，内舍于肝。脉痹不已，复感于邪,False,False,True,True,False,False,False,
934c72dbc713c6d92da45773dcf6eb51,2,古今医学捷要六书,病本十形，风寒暑湿，燥火二分。内伤外伤，内积外积，六气四因，病气以明。气固形实，,False,False,False,False,False,True,False,
93566d371ac26b69dd9c0965b8c3cc9b,2,赤水玄珠（标点本）,肾脉微滑为骨痿，坐不能起，起则目无所见。,False,False,True,False,False,False,False,
93923387a6519f496fa1d8b50d157040,2,500种中药现代研究,血竭配伍自然铜 二者均有活血散淤止痛之功效。且自然铜能续筋接骨，相伍为用，共奏活,True,False,True,False,False,False,False,地鳖虫;自然铜;血竭
946a4185e4d5aeaf032c99179dd2f8bb,2,古今图书集成医部全录009（211-302）,加味虎潜丸　虎之精力潜于胫骨，人肾主骨而司精，精弱则骨痿，用此强骨补精，故名虎潜,False,False,True,False,False,False,False,加味虎潜丸
94a4c54dd9befb22c20bf18b7884f8d5,6,古今医统大全,小腹里急，腰痛口干，目昏骨冷。久不已，令人病喘逆骨痿少气，其脉沉而滑。,True,True,True,False,False,True,True,奔豚丸
94d4eaed36adac7b3510a53d5e6c5c14,3,医宗金鉴,·或骨断、骨碎、骨歪、骨整、骨软、骨硬。,True,True,True,True,False,False,True,敷药;熨法;绢包缚;苎麻夹缚
95333ec5ce047816cf332c9c9fde841a,2,丹溪心法,治 伤骨折及血出者。,True,True,False,True,False,False,False,乳香;人参汤;头发灰;好醋;姜汁;接骨丹;独子肥皂;益元散;笋箬;糯米;醋;鼠粪
953e4c80b4f47004e2740e4e509d4aee,10,古今图书集成医部全录,虚邪之中人也，洒淅动形，起毫毛而发腠理，其入深，内搏于骨则为骨痹，搏于筋则为筋挛,False,True,True,True,False,False,False,
954f26612223a6607dc0dc3a459eda56,4,永类钤方,秘传起痿丹　治肾经虚败，遂成骨痿，腰脚难举，日加困乏。,True,False,False,False,False,True,True,秘传起痿丹;起痿丹
95cacd9a0a9fd53f265e51298db81354,2,玄隐遗密,齿黄枯落、骨痹不用，肾绝也。,False,True,True,False,True,False,False,
95e24d60d5db5473b5c8720b72b2fd11,5,一见能医,《内经》曰:肺热叶焦，则皮毛虚弱急薄，着则生痿躄。心气热，生脉痿，胫纵不任地。肝,True,True,False,False,False,True,True,五兽三匮丹;五痿汤;五茄皮酒;清燥汤;舒筋健步丸
95fbc2b5a521bb8ca86470d469788116,6,任应秋讲黄帝内经灵枢,“寒气化为热，热胜则腐肉，肉腐则为脓，脓不泻则烂筋，筋烂则伤骨，骨伤则髓消，不当,True,True,True,True,True,False,True,砭石;豕膏
96650af9a5fb43dd0f544477c90816ef,3,太平圣惠方,秋遇痹者为皮痹。则皮肤无所知觉。皮痹不已。则入于肺。其状气奔喘痛。冬遇痹者为骨痹,False,False,True,False,False,False,False,
968c39fd4d0089b1808b38eca70e9b44,2,施杞医案,诊断：左踝骨折后急性骨萎缩。,True,True,False,False,False,False,True,桃红四物汤
96c9b384cfd1bd8db16226c5348326ca,13,古今图书集成医部全录009（211-302）,【 注　肾热则津液竭，腰者肾之腑，故腰脊不能伸举，髓减骨枯而发为骨痿也。】,True,True,False,False,False,True,True,十全大补汤;虎潜丸
96d0d9bdfc4afdafc01a08b083d7386a,2,食疗本草,（二）又，不宜和醋食之，令人骨痿。少食，补大小肠虚气。久食损毛发。〔嘉〕,False,False,True,False,False,False,False,
96d6585e04fb5f58ec8805175771151c,2,疡医大全,又曰：小儿脑热肚痛，寒热往来，滑泄频频，口臭干渴，耳内疮脓；外则身体壮热，足冷如,False,True,True,False,True,True,False,
9731766a65e66a380602f4c975ed0736,3,永类钤方,骨断者，用：,True,True,True,True,False,False,False,人参;土狗;地虱
98929b55c6562d1c48e9797587bca600,2,素问识,<span class='zhengwen'>大迎骨空各一  吴云：一出足阳明。,False,False,True,False,False,False,False,
9896852283d82eeb8f0c8915b97efde6,2,三因极一病证方论,治骨虚极，面肿垢黑，脊痛不能久立，气衰发落齿槁，腰背相引痛；甚则喜唾不了。(方见,False,True,False,False,True,False,False,
